PortId,CountryCode,PortType,PortCode,Name,Location,Validated
23470,MX,2,CJS,Abraham González International Airport,NULL,1
23600,MX,2,CLQ,Lic. Miguel de la Madrid Airport,NULL,1
23513,MX,3,CME,Ciudad del Carmen Seaport,NULL,1
,MX,2,CME,Ciudad del Carmen International Airport ,NULL,
23495,MX,2,CNA,Cananea National Airport,NULL,1
23523,MX,3,COA,Coatzacoalcos Seaport,NULL,1
23494,MX,3,CPE,Campeche Seaport,NULL,1
,MX,2,CPE,Ing. Alberto Acuña Ongay International Airport,,
23503,MX,3,CTM,Chetumal International Airport,NULL,1
23511,MX,2,CUA,Ciudad Constitución Airport,NULL,1
23489,MX,2,CUL,Federal de Bachigualato International Airport,NULL,1
23496,MX,2,CUN,Cancún International Airport,NULL,1
23507,MX,3,CUU,General Roberto Fierro Villalobos International Airport,NULL,1
23561,MX,2,CVJ,General Mariano Matamoros Airport,NULL,1
23520,MX,2,CVM,General Pedro J. Méndez International Airport,NULL,1
23493,MX,2,CYW,Captain Rogelio Castillo National Airport,NULL,1
23505,MX,3,CZA,Chichen Itza International Airport,NULL,1
23528,MX,3,CZM,Cozumel Seaport,NULL,1
,MX,2,CZM,Cozumel International Airport,NULL,
23539,MX,3,DBT,Dos Bocas Seaport,NULL,1
23540,MX,2,DGO,General Guadalupe Victoria International Airport,NULL,1
23545,MX,3,ESE,Ensenada Seaport,NULL,1
23549,MX,3,FRN,Frontera Seaport,NULL,1
23538,MX,2,GDL,Don Miguel Hidalgo Y Costilla International Airport,NULL,1
23571,MX,2,GUB,Guerrero Negro Airport,NULL,1
23556,MX,2,GYM,General José María Yáñez International Airport,NULL,1
23555,MX,2,HMO,General Ignacio Pesqueira Garcia International Airport,NULL,1
23491,MX,2,HUX,Bahías de Huatulco International Airport,NULL,1
23580,MX,2,ISJ,Isla Mujeres National Airport,NULL,1
23541,MX,2,JAL,El Lencero Airport,NULL,1
23607,MX,2,LAP,Manuel Márquez de León International Airport,NULL,1
23606,MX,2,LMM,Federal del Valle del Fuerte International Airport,NULL,1
23547,MX,2,LOM,Francisco Primo de Verdad National Airport,NULL,1
23618,MX,2,LOV,Venustiano Carranza International Airport,NULL,1
23603,MX,2,LTO,Loreto International Airport,NULL,1
23591,MX,2,LZC,Lázaro Cárdenas Airport,NULL,1
23566,MX,2,MAM,General Servando Canales International Airport,NULL,1
23597,MX,2,MEX,Aeropuerto Internacional Benito Juárez (Mexico City International Airport),NULL,1
23599,MX,2,MID,Manuel Crescencio Rejón International Airport,NULL,1
23551,MX,2,MLM,General Francisco J. Mujica International Airport,NULL,1
23516,MX,2,MMC,Ciudad Mante National Airport ,NULL,1
23623,MX,3,MRE,Morro Redondo Seaport,NULL,1
23616,MX,2,MTT,Minatitlán/Coatzacoalcos National Airport,NULL,1
23560,MX,2,MTY,General Mariano Escobedo International Airport,NULL,1
23624,MX,2,MUG,Mulegé National Airport,NULL,1
23565,MX,2,MXL,General Rodolfo Sánchez Taboada International Airport,NULL,1
23563,MX,2,MZT,General Rafael Buelna International Airport,NULL,1
23627,MX,3,NAN,Nanchital Seaport,NULL,1
23634,MX,2,NCG,Nuevo Casas Grandes Municipal Airport,NULL,1
23636,MX,2,NLD,Quetzalcóatl International Airport,NULL,1
23632,MX,2,NOG,Nogales International Airport ,NULL,1
23537,MX,2,NTR,Del Norte International Airport,NULL,1
23631,MX,2,NVJ,Navojoa Airport,NULL,1
23637,MX,2,OAX,Xoxocotlán International Airport,NULL,1
23543,MX,2,PAZ,El Tajín National Airport,NULL,1
23573,MX,2,PBC,Hermanos Serdán International Airport,NULL,1
23655,MX,2,PCM,Playa del Carmen National Airport,NULL,1
23675,MX,2,PCO,Punta Colorada Airport,NULL,1
23650,MX,2,PDS,Piedras Negras International Airport,NULL,1
23661,MX,3,PGO,Progreso Seaport,NULL,1
23666,MX,3,PMD,Puerto Madero Seaport,NULL,1
23669,MX,2,PPE,Puerto Peñasco International Airport,NULL,1
23644,MX,2,PQM,Palenque International Airport,NULL,1
23598,MX,2,PVR,Lic. Gustavo Díaz Ordaz International Airport,NULL,1
23663,MX,3,PXM,Puerto Escondido Seaport,NULL,1
,MX,2,PXM,Puerto Escondido International Airport,NULL,
23676,MX,2,QRO,Querétaro Intercontinental Airport,NULL,1
23559,MX,2,REX,General Lucio Blanco International Airport,NULL,1
23681,MX,3,RST,Rosarito Terminal Seaport,NULL,1
23688,MX,3,SCR,San Carlos Seaport,NULL,1
23684,MX,3,SCX,Salina Cruz Seaport,NULL,1
,MX,2,SCX,Salina Cruz Naval Air Station (Airport),NULL,
23691,MX,2,SFH,San Felipe International Airport,NULL,1
23697,MX,3,SJC,San Juan de la Costa Seaport,NULL,1
23605,MX,2,SJD,Los Cabos International Airport,NULL,1
23658,MX,2,SLP,Ponciano Arriaga International Airport,NULL,1
23653,MX,2,SLW,Plan de Guadalupe International Airport,NULL,1
23582,MX,3,SMI,Isla San Marcos Seaport,NULL,1
23645,MX,2,SRL,Palo Verde Airport,NULL,1
23552,MX,2,TAM,General Francisco Javier Mina International Airport,NULL,1
23717,MX,2,TAP,Tapachula International Airport,NULL,1
23720,MX,2,TCN,Tehuacán National Airport,NULL,1
23480,MX,2,TGZ,Angel Albino Corzo International Airport,NULL,1
23550,MX,2,TIJ,General Abelardo L. Rodríguez International Airport,NULL,1
23596,MX,2,TLC,Lic. Adolfo López Mateos International Airport,NULL,1
23736,MX,3,TPB,Topolobampo Seaport,NULL,1
23479,MX,2,TPQ,Amado Nervo National Airport,NULL,1
23548,MX,2,TRC,Francisco Sarabia International Airport,NULL,1
23715,MX,2,TSL,Tamuín National Airport,NULL,1
23741,MX,3,TUX,Tuxpan Seaport,NULL,1
23535,MX,2,TZM,Cupul National Airport,NULL,1
23702,MX,2,UAC,San Luis Río Colorado Airport,NULL,1
23601,MX,2,UPN,Uruapan International Airport,NULL,1
23554,MX,2,VER,General Heriberto Jara International Airport,NULL,1
23746,MX,2,VIB,Villa Constitución Airport,NULL,1
23499,MX,2,VSA,Carlos Rovirosa Pérez International Airport,NULL,1
23469,MX,2,XAL,Álamos Airport,NULL,1
23751,MX,3,YUK,Yukalpeten Seaport,NULL,1
23558,MX,2,ZCL,General Leobardo C. Ruiz International Airport,NULL,1
23583,MX,2,ZIH,Ixtapa-Zihuatanejo International Airport,NULL,1
23654,MX,2,ZLO,Playa de Oro International Airport,NULL,1
23753,MX,2,ZMM,Zamora National Airport,NULL,1
,MY,3,JHB,Johor Bahru Seaport,NULL,
,MY,3,LDU,"Lahad Datu, Sabah Seaport",NULL,
,MY,3,LMN,"Limbang, Sarawak Seaport",NULL,
,MY,3,LUM,Lumut Seaport,NULL,
,MY,3,MEU,Meru Seaport,NULL,
,MY,3,MYY,"Miri, Sarawak Seaport",NULL,
,MY,3,NTL,Penang Seaport,NULL,
,MY,3,SDK,"Sandakan, Sabah Seaport",NULL,
,MY,3,SMM,"Semporna, Sabah Seaport",NULL,
,MY,3,SBW,"Sibu, Sarawak Seaport",NULL,
,MY,3,SPT,"Sipitang, Sabah Seaport",NULL,
,MY,3,SGG,Sungai Udang Seaport,NULL,
,MY,3,TPP,Tanjung Pelepas Seaport,NULL,
,MY,2,PEN,Penang International Airport,NULL,
23758,MY,2,AOR,Sultan Abdul Halim Airport,NULL,1
23767,MY,2,BBN,Bario Airport,NULL,1
23808,MY,2,BKI,Kota Kinabalu International Airport,NULL,1
,MY,3,BKI,Kota Kinabalu Seaport,NULL,
23761,MY,2,BKM,Ba'kelalan Airport,NULL,1
23763,MY,3,BKP,Bakapit Seaport,NULL,1
23773,MY,2,BLG,Belaga Airport,NULL,1
23776,MY,3,BNT,Johor Seaport,NULL,1
23910,MY,2,BSE,Sematan Airport,NULL,1
23781,MY,3,BTN,Bintangor Seaport,NULL,1
23782,MY,2,BTU,Bintulu Airport,NULL,1
,MY,3,BTU,"Bintulu, Sarawak Seaport",NULL,
23788,MY,3,DGN,Dungun (Kuala Dungun) Seaport,NULL,1
23851,MY,2,GSA,Long Pasia Airport,NULL,1
23790,MY,2,GTB,Genting Airport,NULL,1
23792,MY,2,IPH,Sultan Azlan Shah Airport,NULL,1
23795,MY,2,JHB,Senai International Airport,NULL,1
23807,MY,2,KBR,Sultan Ismail Petra Airport,NULL,1
23828,MY,2,KCH,Kuching International Airport,NULL,1
,MY,3,KCH,Kuching Seaport,NULL,
23800,MY,3,KEM,Kemaman Seaport,NULL,1
23801,MY,2,KGU,Keningau Airport,NULL,1
23797,MY,2,KPI,Kapit Airport,NULL,1
23802,MY,2,KTE,Kerteh Airport,NULL,1
23826,MY,3,KUA,Kuantan (Tanjong Gelang) Seaport,NULL,1
,MY,2,KUA,Sultan Haji Ahmad Shah Airport,NULL,
23830,MY,2,KUD,Kudat Airport,NULL,1
,MY,3,KUD,Kudat Seaport,NULL,
23817,MY,2,KUL,Kuala Lumpur International Airport,NULL,1
23833,MY,3,KUN,Kunak Seaport,NULL,1
23843,MY,2,LAC,Layang-Layang Airport,NULL,1
23835,MY,3,LBH,"Labuan, Sabah Seaport",NULL,1
23848,MY,2,LBP,Long Banga Airport,NULL,1
23834,MY,2,LBU,Labuan Airport,NULL,1
,MY,3,LBU,Labuan Seaport,NULL,
23837,MY,2,LDU,Lahad Datu Airport,NULL,1
23846,MY,3,LGG,"Lingga, Sarawak Seaport",NULL,1
23839,MY,2,LGK,Langkawi International Airport,NULL,1
23850,MY,2,LGL,Long Lellang Airport,NULL,1
23847,MY,2,LKH,Long Akah Airport,NULL,1
23849,MY,2,LLM,Long Lama Airport,NULL,1
23844,MY,2,LMN,Limbang Airport,NULL,1
23852,MY,2,LSM,Long Semado Airport,NULL,1
23856,MY,2,LSU,Long Sukang Airport,NULL,1
23860,MY,3,LUN,Lundu Seaport,NULL,1
23841,MY,2,LWY,Lawas Airport,NULL,1
23868,MY,2,MEP,Mersing Airport,NULL,1
23874,MY,2,MKM,Mukah Airport,NULL,1
23862,MY,2,MKZ,Melaka International Airport,NULL,1
23873,MY,3,MUA,Muar Seaport,NULL,1
23864,MY,2,MUR,Marudi Airport,NULL,1
23870,MY,2,MYY,Miri Airport,NULL,1
23872,MY,2,MZS,Mostyn Airport,NULL,1
23876,MY,2,MZV,Mulu Airport,NULL,1
23854,MY,2,ODN,Long Seridan Airport,NULL,1
23878,MY,2,PAY,Hutan Bakau Pamol Airport,NULL,1
23891,MY,3,PDI,Port Dickson Seaport,NULL,1
23885,MY,3,PEN,Georgetown Seaport,NULL,1
23882,MY,3,PGU,Pasir Gudang Seaport,NULL,1
23892,MY,3,PKG,Port Kelang Seaport,NULL,1
,MY,2,PKG,Pangkor Airport,NULL,
23858,MY,2,RDN,Redang Airport,NULL,1
23900,MY,2,RNU,Ranau Airport,NULL,1
23907,MY,3,SAR,Sarikei Seaport,NULL,1
23919,MY,2,SBW,Sibu Airport,NULL,1
23905,MY,2,SDK,Sandakan Airport,NULL,1
23923,MY,2,SGG,Simanggang Airport,NULL,1
23912,MY,2,SMM,Semporna Airport,NULL,1
23916,MY,2,SPE,Sepulot Airport,NULL,1
23928,MY,2,SPT,Sipitang Airport,NULL,1
23928,MY,2,SPT,Sipitang Seaport,NULL,
23932,MY,2,SWY,Sitiawan Airport,NULL,1
23903,MY,2,SXS,Sahabat Airport,NULL,1
23943,MY,2,SXT,Sungai Tiang Airport,NULL,1
23935,MY,2,SZB,Subang International Airport,NULL,1
23964,MY,3,TAN,Telok Anson Seaport,NULL,1
23967,MY,2,TEL,Telupid Airport,NULL,1
23960,MY,2,TGC,Tanjung Manis Airport,NULL,1
,MY,3,TGC,Tanjung Manis Seaport,NULL,
23825,MY,2,TGG,Sultan Mahmud Airport,NULL,1
23970,MY,2,TMG,Tommanggong Airport,NULL,1
23898,MY,2,TOD,Tioman Airport,NULL,1
,MY,3,TOD,Pulau Tioman Seaport,NULL,
23948,MY,2,TPG,Taiping Airport,NULL,1
23966,MY,3,TRM,Telok Ramunia Seaport,NULL,1
23962,MY,2,TWU,Tawau Airport,NULL,1
,MY,3,TWU,Tawau Seaport,NULL,
23979,MZ,2,ANO,Angoche Airport,NULL,1
24036,MZ,2,APL,Nampula Airport,NULL,1
23987,MZ,2,BCW,Benguera Island Airport,NULL,1
23984,MZ,3,BEW,Beira Seaport,NULL,1
,MZ,2,BEW,Beira Airport,NULL,
23982,MZ,2,BZB,Bazaruto Island Airport,NULL,1
23997,MZ,2,FXO,Cuamba Airport,NULL,1
24001,MZ,2,IBL,Indigo Bay Lodge Airport,NULL,1
24002,MZ,2,IHC,Inhaca Airport,NULL,1
23993,MZ,3,INE,Chinde Seaport,NULL,1
24003,MZ,3,INH,Inhambane Seaport,NULL,1
,MZ,2,INH,Inhambane Airport,NULL,
24012,MZ,2,LFB,Lumbo Airport,NULL,1
24013,MZ,3,MCU,Macuse Seaport,NULL,1
24034,MZ,3,MNC,Nacala Seaport,NULL,1
,MZ,2,MNC,Nacala Airport,NULL,
24018,MZ,3,MPM,Maputo Seaport,NULL,1
,MZ,2,MPM,Maputo International Airport,NULL,
24032,MZ,2,MUD,Mueda Airport,NULL,1
24026,MZ,2,MZB,Mocímboa da Praia Airport,NULL,1
24025,MZ,3,MZQ,Mozambique Seaport,NULL,1
24043,MZ,2,NTC,Paradise Island Airport,NULL,1
24047,MZ,2,PDD,Ponta do Ouro Airport,NULL,1
24044,MZ,3,PEB,Pebane Seaport,NULL,1
24045,MZ,3,POL,Pemba Seaport,NULL,1
,MZ,2,POL,Pemba Airport,NULL,
23995,MZ,2,TET,Chingozi Airport,NULL,1
23996,MZ,2,TGS,Chokwé Airport,NULL,1
24049,MZ,3,UEL,Quelimane Seaport,NULL,1
,MZ,2,UEL,Quelimane Airport,NULL,
24053,MZ,2,VNX,Vilankulo Airport,NULL,1
23991,MZ,2,VPY,Chimoio Airport,NULL,1
24007,MZ,2,VXC,Lichinga Airport,NULL,1
,NA,2,HAL,Halali Airport,NULL,
24058,NA,2,ADI,Arandis Airport,NULL,1
24062,NA,2,ERS,Eros Airport,NULL,1
24063,NA,2,GOG,Gobabis Airport,NULL,1
24070,NA,2,KAS,Karasburg Airport,NULL,1
24073,NA,2,KMP,Keetmanshoop Airport,NULL,1
24075,NA,2,LHU,Lianshulu Airport,NULL,1
24076,NA,3,LUD,Lüderitz Seaport ,NULL,1
,NA,2,LUD,Lüderitz Airport ,NULL,
24083,NA,2,MJO,Mount Etjo Airport,NULL,1
24072,NA,2,MPA,Katima Mulilo Airport,NULL,1
24102,NA,2,NDU,Rundu Airport,NULL,1
24086,NA,2,NNI,Namutoni Airport,NULL,1
24098,NA,2,OHI,Oshakati Airport,NULL,1
24088,NA,2,OKF,Okaukuejo Airport,NULL,1
24081,NA,2,OKU,Mokuti Lodge Airport,NULL,1
24096,NA,2,OMD,Oranjemund Airport,NULL,1
24090,NA,2,OMG,Omega Airport,NULL,1
24092,NA,2,OND,Ondangwa Airport,NULL,1
24095,NA,2,OPW,Opuwo Airport,NULL,1
24100,NA,2,OTJ,Otjiwarongo Airport,NULL,1
24106,NA,2,RHN,Skorpion Mine Airport,NULL,1
24107,NA,2,SWP,Swakopmund Airport,NULL,1
24111,NA,2,TSB,Tsumeb Airport,NULL,1
24069,NA,2,WDH,Windhoek Hosea Kutako International Airport,NULL,1
,NA,2,WVB,Walvis Bay Airport,NULL,
24113,NA,3,WVB,Walvis Bay Seaport,NULL,1
24117,NC,2,BMY,Île Art - Waala Airport,NULL,1
24139,NC,2,GEA,Nouméa Magenta Airport,NULL,1
,NC,3,GEA,Nouméa Seaport,NULL,
24118,NC,2,ILP,Île des Pins Airport,NULL,1
24122,NC,2,IOU,Edmond Cané Airport,NULL,1
24125,NC,2,KNQ,Koné Airport,NULL,1
24128,NC,2,KOC,Koumac Airport,NULL,1
24127,NC,3,KOU,Kouaoua Seaport,NULL,1
24131,NC,2,LIF,Lifou Airport,NULL,1
24132,NC,2,MEE,Maré Airport,NULL,1
24137,NC,3,NEP,Nepoui Seaport,NULL,1
24130,NC,2,NOU,Nouméa - La Tontouta International Airport ,NULL,1
24134,NC,2,PDC,Mueo/Nickel Airport,NULL,1
24143,NC,3,POR,Poro Seaport,NULL,1
24144,NC,2,PUV,Malabou Airport,NULL,1
24147,NC,2,TGJ,Tiga Airport,NULL,1
24146,NC,3,THI,Thio Seaport,NULL,1
24149,NC,3,TOU,Touho Airport,NULL,1
24141,NC,2,UVE,Ouvéa Airport,NULL,1
24151,NE,3,AJY,Mano Dayak International Airport,NULL,1
24154,NE,3,BKN,Birni Nkoni Airport,NULL,1
24157,NE,3,MFQ,Maradi Airport,NULL,1
24155,NE,2,NIM,Diori Hamani International Airport,NULL,1
24152,NE,3,RLT,Arlit Airport,NULL,1
24160,NE,3,THZ,Tahoua Airport,NULL,1
24162,NE,3,ZND,Zinder Airport,NULL,1
24164,NF,3,NLK,Norfolk Island Airport,NULL,1
24175,NG,2,ABB,Asaba International Airport,NULL,1
24166,NG,3,ABO,Abonnema Seaport,NULL,1
24167,NG,3,ABV,Abuja Airport,NULL,1
24170,NG,3,AKR,Akure Airport,NULL,1
24173,NG,3,ANT,Anta Seaport,NULL,1
24174,NG,3,APP,Apapa Seaport,NULL,1
24176,NG,3,BAD,Badagri Seaport,NULL,1
24178,NG,2,QBU,Bauchi Airport,NULL,1
24179,NG,2,BNI,Benin City Airport,NULL,1
24181,NG,3,BON,Bonny Seaport,NULL,1
24182,NG,3,BRA,Brass Seaport,NULL,1
24183,NG,3,BUR,Burutu Seaport,NULL,1
24184,NG,3,CBQ,Calabar Airport,NULL,1
,NG,,CBQ,Calabar Seaport,,
24185,NG,3,DEN,Denema Seaport,NULL,1
24201,NG,2,DKA,Katsina Airport,NULL,1
24186,NG,3,EKE,Eket Seaport,NULL,1
24169,NG,2,ENU,Akanu Ibiam International/Enugu Airport,NULL,1
24188,NG,3,ESC,Escravos Seaport,NULL,1
24189,NG,3,FOR,Forcados Seaport,NULL,1
24190,NG,2,GMO,Gombe Lawanti International Airport,NULL,1
24191,NG,3,GRP,Greek Port Seaport,NULL,1
24193,NG,3,IBA,Ibadan Airport,NULL,1
24195,NG,3,ILR,Ilorin Airport,NULL,1
24197,NG,3,JOS,Jos Airport,NULL,1
24198,NG,3,KAD,Kaduna Airport,NULL,1
24200,NG,3,KAN,Kano Airport,NULL,1
24202,NG,3,KOK,Koko Seaport,NULL,1
24203,NG,3,KUL,Kula Seaport,NULL,1
836,NG,1,LOS,Lagos Airport,NULL,0
,NH,,LOS,Lagos Seaport,,
24207,NG,3,MDI,Makurdi Airport,NULL,1
24205,NG,3,MIU,Maiduguri Airport,NULL,1
24211,NG,3,MXJ,Minna Airport,NULL,1
24224,NG,3,OBO,Que Oboe Terminal/Eket Seaport,NULL,1
24216,NG,3,OKR,Okrika Seaport,NULL,1
24217,NG,3,ONN,Onne Seaport,NULL,1
24218,NG,3,ORO,Oron Seaport,NULL,1
24220,NG,3,PHC,Port Harcourt Airport,NULL,1
,NG,,PHC,Port Harcourt Seaport,,
24221,NG,2,PHG,Port Harcourt City Airport,NULL,1
24233,NG,2,QRW,Warri Airport,NULL,1
24172,NG,2,QUO,Akwa Ibom Airport,NULL,1
24226,NG,2,SKO,Sadiq Abubakar III International/Sokoto Airport,NULL,1
24228,NG,3,SPL,Sapele Seaport,NULL,1
24231,NG,3,TIN,Tincan/Lagos Seaport,NULL,1
24232,NG,3,WAR,Warri Seaport,NULL,1
24235,NG,3,YOL,Yola Airport,NULL,1
24237,NG,3,ZAR,Zaria Airport,NULL,1
24240,NI,3,BEF,Bluefields Airport,NULL,1
,NI,,BEF,Bluefields Seaport,,
24242,NI,3,BZA,Bonanza Airport,NULL,1
24244,NI,3,CIO,Corinto Seaport,NULL,1
24246,NI,2,ECI,Costa Esmeralda Airport,NULL,1
24247,NI,3,ELB,El Bluff Seaport,NULL,1
24239,NI,2,MGA,Augusto C. Sandino (Managua) International Airport,NULL,1
24253,NI,3,PRI,Prinzapolca Seaport,NULL,1
24256,NI,3,PSN,Puerto Sandino Seaport,NULL,1
24254,NI,3,PUZ,Puerto Cabezas Seaport,NULL,1
24258,NI,3,RFS,Rosita Airport,NULL,1
24245,NI,3,RNI,Corn Island Airport,NULL,1
24263,NI,3,SIU,Siuna Airport,NULL,1
24261,NI,3,SJS,San Juan del Sur Seaport,NULL,1
24264,NI,3,WSP,Waspam Airport,NULL,1
24267,NL,3,AAM,Aalsmeer Seaport,NULL,1
24280,NL,3,ABL,Alblasserdam Seaport,NULL,1
24283,NL,3,AER,Almere Seaport,NULL,1
24277,NL,3,AKL,Akersloot Seaport,NULL,1
24281,NL,3,ALK,Alkmaar Seaport,NULL,1
24282,NL,3,ALM,Almelo Seaport,NULL,1
24288,NL,3,AME,Amersfoort Seaport,NULL,1
24286,NL,3,AML,Ameland Airport,NULL,1
,NL,,AML,Ameland Seaport,,
24287,NL,3,AMR,Amerongen Seaport,NULL,1
852,NL,2,AMS,Amsterdam Airport,NULL,0
,NL,,AMS,Amsterdam Seaport,,
24297,NL,3,ANP,Anna Paulowna Seaport,NULL,1
24285,NL,3,APN,Alphen aan den Rijn Seaport,NULL,1
24300,NL,3,APP,Appingedam Seaport,NULL,1
24301,NL,3,ARC,Arcen Seaport,NULL,1
24271,NL,3,ARI,Aarle Rixtel Seaport,NULL,1
24348,NL,3,BEV,Beverwijk Seaport,NULL,1
24350,NL,3,BNM,Binnenmaas Seaport,NULL,1
24346,NL,3,BNN,Beuningen Seaport,NULL,1
24358,NL,3,BOG,Bodegraven Seaport,NULL,1
854,NL,2,BON,Born Seaport,NULL,0
24366,NL,3,BOR,Borssele Seaport,NULL,1
24368,NL,3,BOT,Botlek Seaport,NULL,1
24372,NL,3,BRD,Breda Seaport,NULL,1
24376,NL,3,BRI,Brielle Seaport,NULL,1
24382,NL,3,BRM,Brummen Seaport,NULL,1
24379,NL,3,BRO,Brouwershaven Seaport,NULL,1
24318,NL,3,BRR,Barendrecht Seaport,NULL,1
863,NL,4,BRS,Breskens Seaport,NULL,0
24381,NL,3,BSE,Bruinisse Seaport,NULL,1
24367,NL,3,BSK,Boskoop Seaport,NULL,1
24344,NL,3,BST,Best Seaport,NULL,1
24384,NL,3,BUD,Budel Airport,NULL,1
,NL,,BUD,Budel Seaport,,
24387,NL,3,BUN,Bunschoten Seaport,NULL,1
24337,NL,3,BZM,Bergen Op Zoom Seaport,NULL,1
24392,NL,3,COE,Coevorden Seaport,NULL,1
24390,NL,3,CPI,Capelle aan den Ijssel Seaport,NULL,1
24396,NL,3,CUB,Culemborg Seaport,NULL,1
24421,NL,3,DEV,Deventer Seaport,NULL,1
24412,NL,3,DFT,Delft Seaport,NULL,1
24400,NL,2,DHR,Den Helder Seaport,NULL,1
24429,NL,3,DOE,Doesburg Seaport,NULL,1
24430,NL,3,DOI,Doetinchem Seaport,NULL,1
24431,NL,3,DOK,Dokkum Seaport,NULL,1
24432,NL,3,DON,Dongen Seaport,NULL,1
24434,NL,3,DOR,Dordrecht Seaport,NULL,1
24435,NL,3,DRA,Drachten Airport,NULL,1
24437,NL,3,DRO,Dronten Seaport,NULL,1
24413,NL,3,DZL,Delfzijl Seaport,NULL,1
24443,NL,3,ECD,Echteld Seaport,NULL,1
24444,NL,3,EDM,Edam Seaport,NULL,1
24448,NL,3,EEM,Eemshaven Seaport,NULL,1
24456,NL,3,EIN,Eindhoven Airport,NULL,1
,NL,,EIN,Eindhoven Seaport,,
24458,NL,3,ELB,Elburg Seaport,NULL,1
24467,NL,3,ENK,Enkhuizen Seaport,NULL,1
24469,NL,3,ENS,Enschede Airport,NULL,1
,NL,,ENS,Enschede Seaport,,
24478,NL,3,EUR,Europoort Seaport,NULL,1
,NL,,EUR,Europoort Rail Terminal,,
24479,NL,3,FAR,Farmsum Seaport,NULL,1
24491,NL,3,GDM,Geldermalsen Seaport,NULL,1
24507,NL,3,GDR,Goedereede Seaport,NULL,1
24508,NL,3,GOE,Goes Seaport,NULL,1
24510,NL,3,GOO,Goor Seaport,NULL,1
24512,NL,3,GOU,Gouda Seaport,NULL,1
24829,NL,3,GRA,s-Gravendeel Seaport,NULL,1
24516,NL,3,GRK,Groenendijk Seaport,NULL,1
24447,NL,2,GRQ,Groningen Airport,NULL,1
,NL,,GRQ,Groningen Seaport,,
24832,NL,3,GRZ,s-Gravenzande Seaport,NULL,1
24523,NL,3,HAA,Haarlem Seaport,NULL,1
24525,NL,3,HAE,Haelen Seaport,NULL,1
24530,NL,3,HAN,Hansweert Seaport,NULL,1
24535,NL,3,HAR,Harlingen Seaport,NULL,1
24532,NL,3,HBG,Hardenberg Seaport,NULL,1
24541,NL,3,HDL,Hedel Seaport,NULL,1
24542,NL,3,HEE,Heel Seaport,NULL,1
24552,NL,3,HEJ,Heijen Seaport,NULL,1
24564,NL,3,HGL,Hengelo Seaport,NULL,1
24571,NL,3,HIL,Hillegom Seaport,NULL,1
24561,NL,3,HLM,Helmond Seaport,NULL,1
24554,NL,3,HLO,Heiloo Seaport,NULL,1
24544,NL,3,HMS,Heemstede Seaport,NULL,1
24576,NL,3,HON,Hoeven Airport,NULL,1
24594,NL,3,HOU,Houten Seaport,NULL,1
24583,NL,3,HOV,Hoogeveen Airport,NULL,1
,NL,,HOV,Hoogeveen Seaport,,
24533,NL,3,HRD,Harderwijk Seaport,NULL,1
24590,NL,3,HRN,Hoorn Seaport,NULL,1
24545,NL,3,HRV,Heerenveen Seaport,NULL,1
24546,NL,3,HRW,Heerewaarden Seaport,NULL,1
24560,NL,3,HSL,Hellevoetsluis Seaport,NULL,1
24836,NL,3,HTB,s-Hertogenbosch Seaport,NULL,1
24579,NL,3,HTN,Hontenisse Seaport,NULL,1
24568,NL,3,HTR,Heteren Seaport,NULL,1
24573,NL,3,HVH,Hoek van Holland Seaport,NULL,1
24572,NL,3,HVS,Hilversum Seaport,NULL,1
24598,NL,3,IJM,Ijmuiden Seaport,NULL,1
24607,NL,3,KAM,Kampen Seaport,NULL,1
24617,NL,3,KLZ,Klazienaveen Seaport,NULL,1
24614,NL,3,KST,Kesteren Seaport,NULL,1
24635,NL,3,LAN,Lauwersoog Seaport,NULL,1
24663,NL,3,LAV,Loenen aan de Vecht Seaport ,NULL,1
24629,NL,3,LAW,Lage Weide Seaport,NULL,1
24641,NL,3,LDD,Leiderdorp Seaport,NULL,1
24648,NL,3,LEM,Lemsterland Seaport,NULL,1
24645,NL,3,LEY,Lelystad Airport,NULL,1
,NL,,LEY,Lelystad Seaport,,
24640,NL,3,LID,Leiden Airport,NULL,1
,NL,,LID,Leiden Seaport,,
24654,NL,3,LIE,Lienden Seaport,NULL,1
24659,NL,3,LIT,Lith Seaport,NULL,1
24637,NL,3,LRD,Leerdam Seaport,NULL,1
24638,NL,3,LWR,Leeuwarden Airport,NULL,1
,NL,,LWR,Leeuwarden Seaport,,
24682,NL,3,MAR,Markelo Seaport,NULL,1
24684,NL,3,MAU,Maurik Seaport,NULL,1
24690,NL,3,MEP,Meppel Seaport,NULL,1
24687,NL,3,MEW,Meerlo-Wansum Seaport,NULL,1
24696,NL,3,MIE,Mierlo Seaport,NULL,1
24694,NL,3,MIH,Middelharnis Seaport,NULL,1
24699,NL,3,MOE,Moerdijk Seaport,NULL,1
24672,NL,3,MSB,Maasbracht Seaport,NULL,1
24675,NL,3,MSL,Maassluis Seaport,NULL,1
24676,NL,3,MST,Maastricht Airport,NULL,1
,NL,,MST,Maastricht Seaport,,
24678,NL,3,MSV,Maasvlakte Seaport,NULL,1
24706,NL,3,NAW,Naaldwijk Seaport,NULL,1
24709,NL,3,NDB,Nederhorst Den Berg Seaport,NULL,1
24734,NL,3,NDL,Noordwijk-aan-Zee Seaport,NULL,1
24719,NL,3,NIE,Nieuwerkerk Seaport,NULL,1
